"id","political_party","text_clean.x","batch_id","sentiment","explanation","gemini_llm"
"1307205447938695168","partido popular","☀️ Buenos días y #FelizSábado a todos, aquí os dejamos nuestra agenda para el día de hoy 👇🏻 📆",655,"positive","The tweet is a greeting wishing everyone a good morning and a happy Saturday, and it announces an agenda for the day, which is a positive and informative message.","positive"
"1306976475174895616","partido popular","La única referencia fue la estadística de con fuentes de la OCDE y Eurostat sin valorar la gestión de más gobiernos que el de Sánchez, al que tenemos la responsabilidad de controlar. La relación del PP con las instituciones de Perú es de absoluto respeto y amistad",655,"neutral","This tweet discusses statistical references and the relationship between a political party and institutions, without expressing a strong positive or negative emotion.","neutral"
"1306939278396731402","partido popular","'Debemos ser conscientes del desafío nacional y de la trascendencia europea del mismo. Debemos entender que no se puede crear riqueza y empleo para un país, mientras se intenta destruir ese país'. 👉",655,"neutral","The tweet quotes a statement about national and European challenges and the creation of wealth and employment, which is a general statement without a clear positive or negative sentiment.","neutral"
"1306938113420414976","partido popular","'Lejos de lo que le conviene a España y a Europa, a Sánchez solo le mueve la propaganda y el intento de acabar con la alternativa política. Que abandone toda esperanza'. 👉",655,"negative","The tweet criticizes Sánchez, stating that he is driven by propaganda and the attempt to end political alternatives, and suggests he should abandon hope, which is a negative sentiment.","negative"
"1306931441222201345","partido popular","'Hay una evidente trampa en la actual posición del Gobierno de España cuando reclama al Partido Popular voluntad de acuerdo porque sabe que esa voluntad existe, pero debe ser para reforzar el sistema institucional, no para debilitarlo'. 👉",655,"negative","The tweet accuses the government of Spain of setting a trap for the Popular Party by demanding a will to agree, implying that the government's intentions are not genuine and aim to weaken institutions.","negative"
"1306928809057361921","partido popular","'Nuestro Gobierno pretende hacer creer que busca acuerdos europeístas con nosotros, mientras desarrolla acuerdos antieuropeístas con sus socios reales. Desprecia propuestas de acuerdo que yo mismo le hice porque sigue activa su actual agenda de confrontación'. 👉",655,"negative","The tweet claims that the Spanish government pretends to seek European agreements while pursuing anti-European ones with its partners, and that it dismisses proposals due to an agenda of confrontation.","negative"
"1306926808177180674","partido popular","'Europa necesita que España sume esfuerzos y evite ser un lastre para ese proyecto común, y eso pasa por entender que solo cuando un país dispone de un Gobierno coherente con lo que Europa reclama, se puede proyectar hacia el exterior el sentido institucional'. 👉",655,"negative","The tweet states that Europe needs Spain to contribute and avoid being a burden, and that this requires a government coherent with Europe's demands to project institutional sense abroad.","negative"
"1306925297091178496","partido popular","'Esta crisis económica y social está haciendo estragos en los países con los gobiernos más incompetentes y negligentes, con el de Sánchez a la cabeza de todas las estadísticas objetivas de destrucción económica y de empleo de todo el mundo desarrollado'. 👉",655,"negative","The tweet asserts that the economic and social crisis is devastating countries with incompetent and negligent governments, specifically naming Sánchez's government as leading in economic and employment destruction.","negative"
"1306924133104709632","partido popular","'Las previsiones económicas que se publican son terribles y la crisis del covid no es simétrica en la cifra de contagios y fallecidos, sino que se ensaña con los gobiernos nacionales que peor lo están gestionando, con el de Sánchez a la cola de todo el mundo'. 👉",655,"negative","The tweet describes terrible economic forecasts and states that the COVID crisis disproportionately affects governments that are managing it poorly, placing Sánchez's government at the bottom globally.","negative"
"1306922643069775878","partido popular","'El Partido Popular, fundador del euro, impulsor del espacio de libertad y seguridad, no puede aceptar el europeísmo pasivo y de segunda fila al que el PSOE nos vuelve a condenar. España puede y debe hacer más que pedir ayuda después de cada fracaso socialista'. 👉",655,"negative","The tweet criticizes the PSOE for condemning Spain to passive and second-rate Europeanism, implying that Spain can and should do more than ask for help after socialist failures.","negative"
"1306921434678202368","partido popular","'Tener que recibir ayuda porque no se ha saneado la situación doméstica para responder con solvencia crisis imprevistas, es un fracaso, no un éxito. Esa relación de dependencia y debilidad con respecto a Europa no la produce España, sino la izquierda'. 👉",655,"negative","The tweet argues that needing aid due to a failure to manage domestic situations is a failure, not a success, and attributes this dependency and weakness to the left.","negative"
"1306918671168700418","partido popular","'Bajo un Gobierno socialista emergen las dudas sobre nuestra capacidad de cumplir con nuestros compromisos. Si el actual Gobierno de España esperase obtener en Bruselas el éxito que no encuentra aquí para sus manipulaciones grotescas, se equivocaría gravemente'. 👉",655,"negative","The tweet expresses doubt about Spain's capacity to meet commitments under a socialist government and warns that seeking success in Brussels for grotesque manipulations would be a grave mistake.","negative"
"1306917269684006917","partido popular","'Hoy más que nunca echamos en falta clausurar este campus de forma presencial porque eso querría decir que no habrían muerto 50000 personas y que no se habrían contagiado 500000 españoles'. 👉",655,"negative","The tweet expresses regret that a campus closure could not be in-person, as that would imply fewer deaths and infections from COVID-19, highlighting a negative outcome.","negative"
"1306913512355225605","partido popular","#EnDirecto 👉 clausura las jornadas 'Centrados en Europa', organizadas por",655,"neutral","This tweet is a simple announcement of a live broadcast for the closing of an event, without expressing any sentiment.","neutral"
"1306909632099688451","partido popular","➡ En unos minutos clausura las jornadas 'Centrados en Europa', organizadas por 📡 Puedes seguirlo en directo a través de nuestras redes, página web y nuestro canal de Youtube 👇",655,"neutral","This tweet announces a live broadcast of an event closing, providing details on how to follow it, which is informative and neutral.","neutral"
"1306901064122327040","partido popular","🤳 Nuevo podcast #ActivemosEspaña sobre el plan económico 5x5 presentado por . Moderado por , con , , y . 🎧Ivoox👉 🎧Spotify👉 🎧Apple👉",655,"neutral","The tweet announces a new podcast episode about an economic plan, providing links to listen, which is an informative and neutral announcement.","neutral"
"1306880748830498817","partido popular","📺 : 'Han hecho falta seis cartas de para que el señor Pedro Sánchez dejara de lavarse las manos y de no implicarse en la Comunidad de Madrid'.",655,"negative","The tweet criticizes Pedro Sánchez, stating that it took six letters for him to stop washing his hands and become involved in the Community of Madrid, implying inaction and criticism.","negative"
"1306879811126808578","partido popular","📺 : 'Estamos ante la clara hipocresía de la izquierda. Sánchez habló de cogobernanza y quería decir vacaciones, se fue de vacaciones cuando la cifra de fallecidos continuaba creciendo en España'.",655,"negative","The tweet accuses Sánchez of hypocrisy, stating that his talk of co-governance meant holidays, and that he went on vacation while the number of deaths continued to rise.","negative"
"1306865193838940160","partido popular","➡️ En unos minutos será entrevistada en 👇 Puedes seguirlo en directo aquí 👇",655,"neutral","This tweet announces that someone will be interviewed shortly and provides information on how to watch it live, which is a neutral announcement.","neutral"
"1306859294235787264","partido popular","Sánchez sigue con el acercamiento de presos a cambio de votos para lograr aprobar los Presupuestos y seguir así en Moncloa. 🔴 Ha puesto precio a la dignidad de todas las víctimas de ETA. Y no lo tiene.",656,"negative","The tweet criticizes the government's actions regarding prisoner releases in exchange for votes and accuses them of devaluing victims' dignity.","negative"
"1306834769066500096","partido popular","☀️ Buenos días y #FelizViernes a todos, aquí os dejamos nuestra agenda para el día de hoy 👇🏻 📆",656,"positive","The tweet is a greeting wishing a good morning and a happy Friday, with no negative or critical content.","positive"
"1306697513194356736","partido popular","📺 en : 'La moción de censura que plantea VOX está condenada a la derrota parlamentaria. ¿Hay motivos para criticar al Gobierno? Sin duda. Pero será en unas elecciones donde se le derrote'. #LaNoche24h",656,"neutral","The tweet quotes a political analysis about a no-confidence motion, presenting it as an opinion without expressing a personal sentiment.","neutral"
"1306696962771767296","partido popular","📺 en : 'Sánchez ha decidido ya quienes son sus socios para cerrar los Presupuestos-con subidas de impuestos-: Podemos, ERC y Bildu. La pregunta debería ser: ¿querría Pedro Sánchez pactar los PGE con otras formaciones que no sean los de la investidura?'.",656,"neutral","The tweet poses a question about the government's potential partners for budget approval, framed as a political inquiry rather than an expression of sentiment.","neutral"
"1306696430090940427","partido popular","📺 : 'Pedimos una Comisión de Investigación para investigar la responsabilidad del Gobierno en la gestión de la pandemia. Si de 53.000 víctimas no es responsable el Gobierno central con mando único, ¿no querrán hacer responsable de algo a la Comunidad de Madrid?'.",656,"negative","The tweet criticizes the government's responsibility in managing the pandemic and questions the central government's accountability for victims.","negative"
"1306695135271493633","partido popular","📺 en : 'Pedimos la colaboración entre el Gobierno y las Comunidades Autónomas. Los ministros de Sánchez han abdicado de sus funciones. Pero lo que no pueden abdicar es de su responsabilidad, ni en Sanidad, Educación o Fomento.'. #LaNoche24h",656,"negative","The tweet criticizes the government's ministers for abdicating their functions and responsibilities in key sectors.","negative"
"1306694416736940032","partido popular","📺 en : 'Pedro Sánchez ha abandonado a los madrileños. No lo hemos visto visitar ningún centro de salud u hospital de toda la Comunidad. Sólo ha volado en el Falcon y visitado Doñana y de vacaciones'. #LaNoche24h",656,"negative","The tweet accuses the Prime Minister of abandoning the citizens of Madrid and highlights his perceived lack of engagement with the region.","negative"
"1306693715054989312","partido popular","📺 en : 'Son seis las cartas que ha mandado a Sánchez y no ha contestado a ninguna. Este Gobierno sólo acierta cuando rectifica. Que Sánchez arrima el hombro con la Comunidad de Madrid, bienvenido'. #LaNoche24h",656,"neutral","The tweet quotes a statement about the government only succeeding when it rectifies its actions and welcomes cooperation, presenting a conditional positive outlook.","neutral"
"1306668297308581888","partido popular","👋Finalizamos el día con la entrevista de a en No te lo pierdas desde las 22h en y",656,"neutral","The tweet announces the end of the day and promotes an upcoming interview, serving as an informational announcement.","neutral"
"1306661079637000195","partido popular","En el Partido Popular sí ofrecemos soluciones al problema de la okupación ilegal 👉 con desalojos en 12 horas y endurecimiento de las penas inaugura el seminario virtual 'Okupación: un problema real'",656,"positive","The tweet presents a political party's proposed solutions to illegal occupation, framing them as positive and effective measures.","positive"
"1306553284581298176","partido popular","'Para mí es un orgullo tener un presidente del Partido Popular de Cataluña como , una persona que tiene un proyecto claro, humilde, cercano y eficaz; y también es un orgullo tener a , una referencia del municipalismo en toda España'. 👉",656,"positive","The tweet expresses pride and admiration for political figures, highlighting their positive qualities and projects.","positive"
"1306551657069772803","partido popular","'Este acto coincide hoy con la declaración en el Tribunal Supremo de Torra, y si eso está pasando es porque el Partido Popular demandó ante la Junta Electoral Central a Torra para que dejara su acta de diputado después de ser inhabilitado por desobediencia'. 👉",656,"neutral","The tweet states a factual coincidence between a political event and a legal proceeding, explaining the PP's role in the latter without expressing personal sentiment.","neutral"
"1306549796157747203","partido popular","'Además, no hay brote verde que resista unas cifras sociales y económicas tan dramáticas. Esto se tiene que acompañar de la política social y la recuperación del empleo y la del tejido económico, que tanto está sufriendo la mala gestión de Sánchez'. 👉",656,"negative","The tweet criticizes a government official for justifying illegal occupation and suggests a hypocritical stance.","negative"
"1306547979508211712","partido popular","'No se puede entender que ayer, en el Congreso de los Diputados, el vicepresidente segundo del Gobierno justificara la okupación. Como le dijimos nosotros, si justifica la okupación, que deje vivir en el jardín de su casa a unos okupas'. 👉",656,"negative","The tweet expresses strong disapproval of illegal occupation and highlights its worsening impact, framing it as a significant problem.","negative"
"1306546561976066048","partido popular","'Esto no afecta a los colectivos vulnerables que no pueden pagar el alquiler, sino simplemente a la okupación ilegal. No puede ser que hayamos tenido 3700 okupaciones ilegales en España en lo que va de año. Es un problema que no para de empeorar'. 👉",656,"neutral","The tweet lists the key points of a proposed plan against illegal occupation, presenting factual information about the plan's components.","neutral"
"1306545075015634946","partido popular","Los 5 puntos del #PlanAntiokupación: ➡ Desalojo en 12h. ➡ Prisión de 1 a 3 años ➡ Imposibilidad de empadronarse ➡ Las comunidades de propietarios podrán solicitar el desalojo ➡ Las personas jurídicas podrán iniciar el procedimiento 👉",656,"neutral","The tweet presents factual data on the number of illegal occupations and announces the re-submission of a bill to combat it.","neutral"
"1306543240536100864","partido popular","'Todos los días hay 40 denuncias en nuestro país por okupaciones de viviendas. Hemos vuelto a registrar en el Congreso de los Diputados un Proyecto de Ley para erradicar la okupación ilegal de viviendas en España'. 👉",656,"neutral","The tweet provides a statistic about daily complaints of illegal occupation and announces a legislative proposal, presenting factual information.","neutral"
"1306542296628948992","partido popular","'Hemos estado en una vivienda de unos 40m², de una familia que ha estado varios meses durmiendo en la estancia más cercana a la escalera y con el móvil encendido para que cuando los okupas llegaran, se informaran entre ellos y salieran a evitar la okupación'. 👉",656,"negative","The tweet describes a distressing situation of a family affected by illegal occupation, highlighting the negative impact on their lives.","negative"
"1306538610758488067","partido popular","'La democracia consiste en escuchar al discrepante y en ser capaz de oír y atender las peticiones de la gente, que es lo que ha hecho y por eso es el alcalde más votado de Cataluña'. 👉",656,"positive","The tweet defines democracy in a positive light and praises a mayor for embodying these principles and being the most voted.","positive"
"1306536932340641792","partido popular","'Es muy importante que la propuesta que ha presentado para combatir la okupación salga adelante, porque de esa manera vamos a garantizar que aquellos que se dedican a okupar de manera conflictiva, no se salgan con la suya'. 👉",656,"positive","The tweet emphasizes the importance of a proposed plan to combat illegal occupation, framing it as a necessary measure to ensure justice.","positive"
"1306534934522269698","partido popular","'Puedo decir con la cabeza bien alta que, en estos momentos, quien representa la voluntad mayoritaria de los vecinos de este barrio es el equipo de Gobierno del Partido Popular'. 👉",657,"positive","The tweet expresses confidence and pride in the current governing team representing the majority will of the neighborhood's residents.","positive"
"1306533363206021120","partido popular","'Hoy estamos en el barrio de la Salud, un barrio que en los últimos cinco años se ha ido deteriorando, entre otras cosas por la okupación ilegal, que en la mayoría de ocasiones acaba generando problemas de convivencia, de delincuencia y de incivismo'. 👉",657,"negative","The tweet describes a neighborhood that has been deteriorating due to illegal occupation, leading to problems with coexistence, crime, and incivility.","negative"
"1306531201579089920","partido popular","📡 #EnDirecto 👉 interviene tras la visita a un bloque de viviendas afectado por okupaciones ilegales",657,"neutral","This tweet is a factual announcement about a live broadcast related to a visit to a building affected by illegal occupations.","neutral"
"1306530558072283143","partido popular","📢 En unos minutos , nuestro presidente, intervendrá tras la visita a un bloque de viviendas afectado por okupaciones ilegales. ➡️ Puedes seguirlo en directo a través de nuestras rrss y página web",657,"neutral","This tweet is an announcement about an upcoming live broadcast of the president's intervention after visiting a building affected by illegal occupations.","neutral"
"1306516562535419910","partido popular","👉Calvente: ¿Pero qué está pasando aquí? Esto es una patraña. 👉Podemos: No seas tonto, ya sabes cómo funciona esto. Tras rebelarse, fue cesado y acusado de abuso sexual, archivado meses después. 🔴No son las cloacas del Estado, son las de Podemos.",657,"negative","The tweet describes a situation involving accusations of a setup and sexual abuse within Podemos, implying internal corruption and lack of respect for institutions.","negative"
"1306509851447758855","partido popular","'España es el único país de Europa que no está dispuesto a investigar la gestión de la pandemia. Miles de sanitarios se han contagiado y tiene una relación directa con la gestión del Gobierno porque se ha comprado mucho, pero no ha llegado nada'. 👉 en",657,"negative","The tweet criticizes the government's management of the pandemic, stating Spain is not investigating it and that the government's procurement practices were ineffective.","negative"
"1306508047427284992","partido popular","'Lo que vimos ayer, Sánchez persiguiendo a la oposición, es un presidente que está agotado. Los políticos tenemos que trabajar para solucionar los problemas de los españoles, como el IMV, que esperan miles de familias y que no preocupa al Gobierno'. 👉 en",657,"negative","The tweet describes the president as exhausted and focused on attacking the opposition rather than solving citizens' problems, specifically mentioning the IMV.","negative"
"1306499962805551104","partido popular","Calvente: 'Dentro del partido había una estrategia para hacer un tema mediático del asunto. Parte de ella, era lograr que la Fiscalía accediera a citar a Iglesias y Dina como perjudicados'. Ni respetan al Poder Judicial ni a los medios ni a sus votantes.",657,"negative","The tweet alleges a strategy within a party to create a media event around an issue, involving the prosecutor's office, and criticizes a lack of respect for the judiciary, media, and voters.","negative"
"1306495180967743488","partido popular","Felicidades a todos los melillenses, que hoy celebran su día. Seguiremos trabajando para que Melilla continúe siendo ejemplo de respeto y convivencia, que junto con su cultura y su gran patrimonio hacen de ella un lugar único y de gran valor. #DíaDeMelilla",657,"positive","The tweet congratulates residents on their day and expresses a commitment to working towards Melilla being an example of respect, coexistence, culture, and heritage.","positive"
"1306483478951792640","partido popular","'España necesita reformas estructurales profundas y todo eso está fuera de la agenda política de este Gobierno. Si siguen empeñados en hacer unos PGE con subidas de impuestos, está claro que no van por el buen camino'. 🎙️ en",657,"negative","The tweet argues that Spain needs deep structural reforms which are not on the government's agenda, and that proposed tax increases indicate they are not on the right path.","negative"
"1306482739789561861","partido popular","'El Gobierno se dedica sistemáticamente a hacer oposición a la oposición. Nos piden a nosotros explicaciones cuando ellos se niegan a poner en marcha comisiones de investigación'. 🎙️ en",657,"negative","The tweet accuses the government of systematically opposing the opposition and refusing to provide explanations or launch investigations while demanding them from others.","negative"
"1306480966882529282","partido popular","🕣 Comenzamos el jueves y en unos minutos, estará en . No te pierdas la entrevista aquí👉🏼",657,"neutral","This tweet is a simple announcement about an upcoming interview.","neutral"
"1306471410735419393","partido popular","☀️ Buenos días y #FelizJueves a todos, aquí os dejamos nuestra agenda para el día de hoy 👇🏻 📆",657,"positive","The tweet offers a cheerful greeting and wishes everyone a happy Thursday, along with sharing the day's agenda.","positive"
"1306329158516125696","partido popular","📻 en : 'No puede ser que en la Generalitat haya un representante como Torra que sólo piensa en una parte de los catalanes. Tiene que gobernar para todos, cosa que Quim Torra no ha hecho nunca; está inhabilitado por ello'.",657,"negative","The tweet criticizes a representative of the Generalitat for only considering a part of the Catalan population and not governing for all, stating they are disqualified for this.","negative"
"1306328654033682433","partido popular","📻 en : 'Son los propios Fiscales los que cuestionan la parcialidad de Dolores Delgado. No debería seguir ni un minuto más en el puesto de Fiscal General del Estado'.",657,"negative","The tweet states that prosecutors themselves question the impartiality of Dolores Delgado and that she should not remain in her position as State Attorney General.","negative"
"1306328194375614471","partido popular","📻 en : 'En el marco político, el compromiso de con la ejemplaridad y transparencia, es absoluto'. 👇🏼 Él lo deja muy claro 👇🏼",657,"positive","The tweet asserts the absolute commitment of a party to exemplary conduct and transparency within the political framework.","positive"
"1306327411710201856","partido popular","📻 en : 'Vamos a intentar fortalecer nuestras instituciones. En el Partido Popular si creemos en el Estado de derecho y las instituciones y por ello, no vamos a negociar la renovación del CGPJ con quienes las atacan como hace Podemos'.",657,"neutral","The tweet states an intention to strengthen institutions and that the Popular Party believes in the rule of law and institutions, refusing to negotiate with those who attack them.","neutral"
"1306326745650548737","partido popular","📻 Sobre la renovación del CGPJ en : 'Si el Gobierno quiere avanzar en la despolitización de la Justicia, ahí estará el Partido Popular'. ❌No podemos acordar nada con un partido que ataca a esos organismos que quiere renovar",657,"neutral","The tweet expresses willingness to advance the depoliticization of justice if the government desires, but states an inability to agree with a party that attacks the very institutions it seeks to renew.","neutral"
"1306326059596513281","partido popular","📻 en : ' planteó ayer, junto a los autónomos, el Plan Económico 5x5. 👉🏼 Nosotros hemos hecho nuestro trabajo pero el Gobierno, no'.",657,"negative","The tweet states that a party presented an economic plan with autonomous workers, but the government has not done its part.","negative"
"1306325292471013376","partido popular","📻 en sobre las prórroga de los PGE: 'Estamos ante unos Presupuestos fantasmas. Desde el PP hemos emplazado durante meses que queremos conocerlos. 👆🏼Le pedimos al Gobierno que hagan los deberes y presenten al menos un boceto'.",657,"negative","The tweet criticizes the extension of the General State Budgets as 'ghost budgets' and states that the PP has requested them for months, urging the government to present at least a draft.","negative"
"1306312952887283717","partido popular","📡 Acabamos el día escuchando a en los micrófonos de con desde las 22h 📻 No te lo pierdas aquí",658,"neutral","The tweet announces a radio program and does not express any opinion or emotion.","neutral"
"1306297442619592706","partido popular","📻 en sobre el acuerdo firmado ayer por Israel, Emiratos Árabes Unidos y Baréin: 'Ahora la Unión Europea y España tienen que estar en primera fila, saludando este acuerdo y animando a otros países de la zona, a acuerdos como este'.",658,"neutral","The tweet quotes a statement about a political agreement and does not express a personal opinion or emotion.","neutral"
"1306296678010552321","partido popular","📻 en sobre el Acuerdo firmado ayer por Israel, Emiratos Árabes Unidos y Baréin: 'Es un acuerdo histórico que todos debemos reconocer, con cambios fundamentales y pueda favorecer la región. Saludamos esta iniciativa'.",658,"positive","The tweet quotes a statement that describes an agreement as 'historic' and 'welcomes this initiative', indicating a positive sentiment.","positive"
"1306291177927434242","partido popular","Desde las 20:10h, no te pierdas a en #ElBalance de 📻Puedes escucharlo con nosotros aquí --&gt;",658,"neutral","The tweet is an announcement for a radio program and does not express any opinion or emotion.","neutral"
"1306242535447244802","partido popular","Debería ser una televisión pública al servicio de los españoles y ni lo es RTVE ni lo es este Gobierno. Ya hemos perdido la cuenta de las veces que ha 'intentado colar' testimonios de colaboradores de los que ocultan su claro signo político.",658,"negative","The tweet criticizes the public television and the government, stating they are not serving the Spanish people and have been 'trying to sneak in' biased testimonies.","negative"
"1306181391630114817","partido popular","🔵 La crisis económica ni es ni va a ser simétrica, ya lo avisa el Banco de España, que empeora sus previsiones aún más. 🔴 La que sí es simétrica es la inoperancia del Gobierno para hacerle frente. 👉 Seguimos reiterando nuestro plan de choque económico.",658,"negative","The tweet contrasts the economic crisis with the government's 'inoperability' to address it, expressing a negative sentiment towards the government's actions.","negative"
"1306155066185977856","partido popular","❌ El gobierno de #España sigue sin afrontar uno de los principales problemas que tenemos: la #Okupación ✅ Desde defenderemos siempre el derecho a recuperar las viviendas ocupadas. #SesiónDeControl",658,"negative","The tweet criticizes the government for not addressing the problem of 'Okupación' (squatting) and states they will always defend the right to recover occupied homes, indicating a negative stance on the issue and the government's inaction.","negative"
"1306138068890660864","partido popular","🔵 : 'Sr. Iglesias, si está ahí sentado es porque Sánchez necesita un monaguillo y ya de paso le hace el trabajo sucio. Si el señor Sánchez quiere renovar las instituciones, que le señor Iglesias pinte lo mismo que ha pintado en la fusión de Bankia y La Caixa'.",658,"negative","The tweet uses derogatory language ('monaguillo', 'trabajo sucio') to criticize a political figure and their role in the government, expressing a negative sentiment.","negative"
"1306136474493104128","partido popular","💬 : 'Sr. Iglesias, ¿usted está del lado de los okupas o de los ciudadanos? ¿Ha sido okupa alguna vez? -y no me refiero al último año en Moncloa-, ¿considera que las okupaciones conflictivas suponen un grave problema para los vecinos y ciudadanos?'",658,"negative","The tweet poses a direct question to a political figure about their stance on squatting and whether they consider it a problem, implying criticism of their potential support for it.","negative"
"1306134003469217792","partido popular","🔵: 'Se arrima el hombro con un Gobierno que valora la gestión por encima de la propaganda, el valor de la palabra por encima de la mentira y el bienestar de los españoles por encima de sus ansias de poder; pero eso sería un Gobierno del PP y no lo que tenemos ahora'.",658,"negative","The tweet contrasts a hypothetical government that values management and truth with the current one, implying the current government is not doing so and is driven by 'desires for power'.","negative"
"1306132200530862081","partido popular","💬 : 'El señor Sánchez blanquea el expediente de un terrorista preso que se suicidó, negocia acercamientos y anuncia reducciones de penas para golpistas. ¿Por qué muestran ustedes más lealtad con Bildu y los separatistas que con el Partido Popular?'",658,"negative","The tweet accuses the Prime Minister of 'whitewashing' the record of a terrorist, negotiating with separatists, and showing more loyalty to them than to the Popular Party, expressing strong criticism.","negative"
"1306130364054810625","partido popular","💬 a Sánchez: 'Quien tiene a tres ministros del Gobierno de los EREs y quien tiene a un vicepresidente cuyo partido está investigado por financiación irregular, es usted'. 🔴¿Le cesará si es imputado o unirá su destino a él? Conteste por una vez diciendo la verdad.",658,"negative","The tweet accuses a political figure of having ministers involved in corruption and a vice president whose party is under investigation, questioning their integrity and demanding a truthful answer.","negative"
"1306129370298359809","partido popular","🔹 : 'Hemos registrado una comisión de investigación para dilucidar responsabilidades políticas en su nefasta gestión de una crisis que ya ha causado 53.000 muertos aunque usted no lo reconozca, 6000 de ellas tras decir que había derrotado al virus'.",658,"negative","The tweet criticizes the government's 'nefarious management' of a crisis, citing a high death toll and a false claim of defeating the virus, expressing strong disapproval.","negative"
"1306128421995544578","partido popular","👉 : 'No solo hace recortes en el Estado del bienestar, sino también en el Estado de derecho, usando a la Fiscalía General de comisaria política para evitar la investigación de la financiación irregular de su vicepresidente. Pero vamos a saber la verdad'.",658,"negative","The tweet accuses the government of not only cutting the welfare state but also the rule of law, using the General Prosecutor's office for political purposes to avoid investigating irregular financing, expressing a negative sentiment.","negative"
"1306127516495679489","partido popular","💬 a Sánchez: 'En vez de aceptar nuestro plan económico, anuncia recortes sociales que recuerdan a los que apoyó a Zapatero en 2010 contra pensionistas y funcionarios. Su escaño azul nos va a salir muy caro'. 🔹 ¿Nos puede decir qué más recortes va a hacer?",658,"negative","The tweet criticizes the Prime Minister for announcing social cuts instead of accepting an economic plan, comparing them to past cuts that harmed pensioners and civil servants, and asks about future cuts, expressing a negative sentiment.","negative"
"1306118449417138176","partido popular","📢 A las 9:00h. intervendrá nuestro presidente, , en la #SesiónDeControl al Gobierno en el Congreso de los Diputados. ➡️ Puedes seguirlo en directo a través de nuestras redes y página web",658,"neutral","The tweet is an announcement about a president's upcoming intervention in a government control session and does not express any opinion or emotion.","neutral"
"1306110092664856576","partido popular","☀️ Buenos días y #FelizMiercoles a todos, aquí os dejamos nuestra agenda para el día de hoy 👇🏻 📆",658,"positive","The tweet starts with a greeting 'Buenos días y #FelizMiercoles' (Good morning and Happy Wednesday), indicating a positive sentiment.","positive"
"1305969278961750017","partido popular","Hemos solicitado la creación de una Comisión de Investigación sobre la gestión del Gobierno frente al COVID 👇🏼👇🏼👇🏼",658,"neutral","The tweet states a request for the creation of an investigation commission and does not express any opinion or emotion.","neutral"
"1305933018134196224","partido popular","🗨️El Gobierno tiene que rendir cuentas delante de todos los españoles sobre su gestión",658,"neutral","The tweet states that the government must be accountable for its management and does not express a personal opinion or emotion.","neutral"
"1305895431575080962","partido popular","- 'Ya somos determinantes'. - 'Somos socio estratégico de este Gobierno'. - 'Aquí seguimos, condicionando al Gobierno de España'. PSOE/ ❤️ Bildu #PresupuestosXPresos",658,"negative","The tweet uses phrases like 'Ya somos determinantes' (We are already decisive), 'Somos socio estratégico' (We are a strategic partner), and 'condicionando al Gobierno' (conditioning the Government), in the context of 'PresupuestosXPresos' (Budgets for Prisoners), which implies a critical or negative stance on the government's actions and priorities.","negative"
"1305879223291256833","partido popular","Ni España ni los españoles, a Pedro Sánchez sólo le preocupan sus socios para seguir en La Moncloa. Cuida mejor a Otegi que a los españoles. #PresupuestosXPresos",659,"negative","The tweet expresses strong criticism of Pedro Sánchez, accusing him of prioritizing his political partners over the Spanish people and showing more care for Otegi than for Spaniards. The hashtag #PresupuestosXPresos further indicates a negative sentiment related to budget negotiations and prisoners.","negative"
"1305875490566213637","partido popular","Se empieza llamando 'hombre de paz' a Otegi y se acaba 'lamentando profundamente' la muerte de un etarra. Ahora, canjean Presupuestos por presos. #PresupuestosXPresos",659,"negative","This tweet criticizes a perceived shift in political discourse, starting with calling Otegi a 'man of peace' and ending with 'deeply regretting' the death of a terrorist. The phrase 'Now, they exchange Budgets for prisoners' clearly indicates a negative view of the political deal.","negative"
"1305870031801192457","partido popular","🔴 'Con Bildu no vamos a pactar, se lo repito, con Bildu no vamos a pactar'...excepto si aprueban los PGE. ❌ Este Gobierno ha vuelto a demostrar que no tiene palabra ni principios, pactando con un partido que no condena el terrorismo. #PresupuestosXPresos",659,"negative","The tweet highlights a contradiction in the government's stance, stating they would not negotiate with Bildu but then doing so to approve the PGE (General State Budgets). It criticizes the government for lacking integrity and principles by making a deal with a party that does not condemn terrorism.","negative"
"1305867649667211265","partido popular","👉El poder hizo que Sánchez olvidase el significado de la DIGNIDAD. 👉El tiempo hizo que perdiese la MEMORIA. 👉Y su ambición no concuerda con el significado de JUSTICIA. Continúa su acercamiento de presos a cambio de seguir en Moncloa. Lo tiene claro, #PresupuestosXPresos",659,"negative","This tweet uses strong negative language to describe Pedro Sánchez's actions, suggesting his ambition has led him to forget dignity, memory, and justice. The phrase 'Continues his approach of prisoners in exchange for staying in Moncloa' clearly conveys a negative sentiment about the political motivations and consequences.","negative"
"1305833787947921408","partido popular","Es la primera vez que el líder de la oposición ofrece al Gobierno: 👉 Pactar y aprobar el plan de reformas 👉 Pactar y hacer seguimiento del plan de cumplimiento semestral 👉 Crear una agencia independiente para la gestión, seguimiento y ejecución de los fondos comunitarios",659,"positive","The tweet describes an offer from the leader of the opposition to the government, outlining specific proposals for reform, compliance, and fund management. The tone is constructive and focused on collaboration, indicating a positive sentiment towards potential solutions.","positive"
